
検索元URL,https://news.yahoo.co.jp/rss/categories/domestic.xml

沖縄で１３０人感染　過去２番目　若い層への拡大懸念(産経新聞),https://headlines.yahoo.co.jp/hl?a=20210116-00000529-san-soci&source=rss,沖縄県は１６日、県内で新型コロナウイルスの感染者が新たに１３０人確認されたと明らかにした。１日当たりの発表では、８月９日の１５６人に次ぐ過去２番目の多さとなった。今年に入り感染拡大のペースが速まって,2021-01-16T08:46:06.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000529-san-soci
共同通信記者がコロナ陽性　味覚に異常、熱なし(共同通信),https://headlines.yahoo.co.jp/hl?a=20210116-00000080-kyodonews-soci&source=rss,共同通信社は16日、本社社会部の記者が抗原検査で新型コロナウイルスの陽性と診断されたと明らかにした。記者は国税庁を担当している。15日夜に味覚に異常を感じ、16日に医療機関を受診した。熱はなく,2021-01-16T08:42:50.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000080-kyodonews-soci
【速報】新型コロナ、北九州市で55人感染 　1人が死亡(西日本新聞),https://headlines.yahoo.co.jp/hl?a=20210116-00010012-nishinpc-soci&source=rss,北九州市は16日、新たに55人の新型コロナウイルス感染を確認したと発表した。累計感染者数は延べ1950人。また、新たに1人の死亡を確認し、死者数は計27人となった。,2021-01-16T08:20:19.000Z,
大阪で12人死亡、629人感染(共同通信),https://headlines.yahoo.co.jp/hl?a=20210116-00000073-kyodonews-soci&source=rss,大阪府は16日、新型コロナウイルスに感染していた12人が死亡し、629人が感染したと発表した。,2021-01-16T08:13:04.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000073-kyodonews-soci
感染者の個人情報をネットでさらし…なぜ日本人の“正義感”は暴走してしまうのか？(文春オンライン),https://headlines.yahoo.co.jp/article?a=20210116-00042887-bunshun-soci&source=rss,「コドモアツメルナオミセシメロマスクノムダ」定規を使って書かれたと思われるカナクギ文字。コロナ休業中の74歳の女性が営む小さな駄菓子屋には、何者かによってこんな脅迫ともとれるメッセージが貼ら,2021-01-16T08:12:31.000Z,https://headlines.yahoo.co.jp/cm/articlemain?d=20210116-00042887-bunshun-soci
首相、深まる孤立感　就任4カ月　言い間違い連発、悪循環(北海道新聞),https://headlines.yahoo.co.jp/hl?a=20210116-00010003-doshin-pol&source=rss,16日で就任から4カ月を迎える菅義偉首相が孤立感を深めている。新型コロナウイルス対応が後手に回り、支持率の下落が続くが、官邸内で首相に意見具申できる空気は薄く、蜜月だった自民党ともすきま風が吹き始め,2021-01-16T08:04:17.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00010003-doshin-pol
暴飲暴食が続けば…薬が効かない「バレット食道」に　食道がんのリスク増加も(夕刊フジ),https://headlines.yahoo.co.jp/hl?a=20210116-00000005-ykf-soci&source=rss,【コロナ時代の「逆流性食道炎」対処法】コロナ禍の“寝正月”で、ズボンのウエストがキツイ…。その状態で、食後に前屈みの姿勢を続けていると、口の中に酸っぱい液が込み上げ、胸の辺りがチリチリ痛むよう,2021-01-16T07:56:00.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000005-ykf-soci
電力逼迫で大停電危機　コロナ禍の巣ごもりに寒波とＬＮＧ在庫減少…専門家「大規模停電は現実的な問題」(夕刊フジ),https://headlines.yahoo.co.jp/hl?a=20210116-00000010-ykf-soci&source=rss,全国的な電力不足が深刻化している。寒波の影響で電力需要が大幅に増加する一方、火力発電の燃料となる液化天然ガス（ＬＮＧ）も在庫が減少。コロナ禍の「巣ごもり」で家庭の電力消費も高止まりしており、専門家は,2021-01-16T07:56:00.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000010-ykf-soci
愛知で323人感染(共同通信),https://headlines.yahoo.co.jp/hl?a=20210116-00000070-kyodonews-soci&source=rss,愛知県で16日、323人の新型コロナウイルス感染が発表された。県内の感染確認は計2万1062人となった。,2021-01-16T07:55:01.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000070-kyodonews-soci
兵庫で3人死亡、265人感染(共同通信),https://headlines.yahoo.co.jp/hl?a=20210116-00000066-kyodonews-soci&source=rss,兵庫県は16日、新型コロナウイルスに感染していた3人の死亡と、265人の感染を発表した。,2021-01-16T07:28:39.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000066-kyodonews-soci
【速報】宮崎県で28人の感染確認　新型コロナ、うち宮崎市が18人(西日本新聞),https://headlines.yahoo.co.jp/hl?a=20210116-00010011-nishinpc-soci&source=rss,宮崎県は16日、新たに宮崎市の18人を含む計28人が新型コロナウイルスに感染したことを明らかにした。県内の累計感染者数は1500人となった。,2021-01-16T07:27:10.000Z,
三重で40人感染(共同通信),https://headlines.yahoo.co.jp/hl?a=20210116-00000063-kyodonews-soci&source=rss,三重県と四日市市は16日、40人が新型コロナウイルスに感染したと発表した。県内の感染確認は計1749人になった。,2021-01-16T07:19:35.000Z,https://headlines.yahoo.co.jp/cm/main?d=20210116-00000063-kyodonews-soci

検索ヒット記事数,12

-------------------------------------------------------------------------------------

検索元URL,https://www.nhk.or.jp/rss/news/cat0.xml

東京都 新型コロナ 1809人感染確認 土曜としては2番目,http://www3.nhk.or.jp/news/html/20210116/k10012817991000.html,東京都は、16日午後3時時点の速報値で都内で新たに1809人が新型コロナウイルスに感染していることを確認したと発表しました。1日の感染の確認が1000人を超えるのは4日連続で、土曜日としてはこれまでで2番目に多くなりました。,Sat, 16 Jan 2021 15:30:03 +0900,
【国内感染】新型コロナ 12人死亡 2387人感染（16日15時半）,http://www3.nhk.or.jp/news/html/20210116/k10012818191000.html,16日はこれまでに全国で2387人の感染が発表されています。また、北海道で7人、広島県で3人、群馬県で2人の合わせて12人の死亡の発表がありました。国内で感染が確認された人は、空港の検疫などを含め32万159人、クルーズ船の乗客・乗員が712人で、合わせて32万871人となっています。亡くなった人は国内で感染した人が4432人、クルーズ船の乗船者が13人の合わせて4445人です。,Sat, 16 Jan 2021 16:45:49 +0900,
初の「大学入学共通テスト」始まる コロナ禍の異例の状況の中,http://www3.nhk.or.jp/news/html/20210116/k10012817881000.html,感染が拡大し緊急事態宣言も出される異例の状況の中、大学入試センター試験に代わって初めて実施される「大学入学共通テスト」が16日から始まりました。北海道 稚内市の会場では、暴風雪の影響で16日の試験がすべて中止され、73人の再試験が決まったということです。,Sat, 16 Jan 2021 11:55:49 +0900,
